FID,Field1,longitude,latitude
615,134,19.289999999999999,-34.369999999999997
616,535,20.960000000000001,-34.369999999999997
617,221,21.370000000000001,-34.369999999999997
618,159,21.460000000000001,-34.369999999999997
619,509,18.430000000000000,-34.380000000000003
620,565,18.530000000000001,-34.380000000000003
621,83,18.859999999999999,-34.380000000000003
622,217,18.879999999999999,-34.380000000000003
623,733,18.890000000000001,-34.380000000000003
624,635,19.120000000000001,-34.380000000000003
625,636,19.379999999999999,-34.380000000000003
626,709,20.120000000000001,-34.380000000000003
627,657,20.379999999999999,-34.380000000000003
628,702,20.620000000000001,-34.380000000000003
629,638,20.879999999999999,-34.380000000000003
630,631,21.379999999999999,-34.380000000000003
631,658,21.879999999999999,-34.380000000000003
632,598,18.079999999999998,-34.390000000000001
633,600,18.859999999999999,-34.390000000000001
634,548,19.280000000000001,-34.390000000000001
635,407,18.899999999999999,-34.399999999999999
636,165,20.859999999999999,-34.399999999999999
637,415,19.260000000000002,-34.409999999999997
638,256,18.960000000000001,-34.420000000000002
639,310,19.239999999999998,-34.420000000000002
640,391,19.250000000000000,-34.420000000000002
641,104,19.230000000000000,-34.430000000000000
642,414,19.270000000000000,-34.430000000000000
643,450,18.430000000000000,-34.450000000000003
644,526,19.149999999999999,-34.450000000000003
645,349,19.280000000000001,-34.450000000000003
646,502,18.379999999999999,-34.460000000000001
647,61,19.120000000000001,-34.460000000000001
648,59,19.210000000000001,-34.460000000000001
649,146,19.289999999999999,-34.460000000000001
650,402,20.430000000000000,-34.460000000000001
651,41,20.870000000000001,-34.460000000000001
652,466,21.289999999999999,-34.460000000000001
653,170,21.370000000000001,-34.460000000000001
654,350,19.289999999999999,-34.469999999999999
655,582,20.850000000000001,-34.469999999999999
656,479,19.359999999999999,-34.479999999999997
657,269,20.480000000000000,-34.479999999999997
658,585,18.500000000000000,-34.490000000000002
659,354,19.300000000000001,-34.500000000000000
660,123,18.390000000000001,-34.530000000000001
661,183,19.370000000000001,-34.539999999999999
